developername,sourceentitydevelopername,status,targetentitydevelopername,fieldmappings.developername,fieldmappings.sourcefielddevelopername,fieldmappings.targetfielddevelopername
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,ID__c_fieldmap_ID__c,ID__c,ID__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,des_necs_finn__c_fieldmap_des_necs_finn__c,des_necs_finn__c,des_necs_finn__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,ind_filh__c_fieldmap_ind_filh__c,ind_filh__c,ind_filh__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,KQ_ID__c_fieldmap_KQ_ID__c,KQ_ID__c,KQ_ID__c
mode_cdfa_clsr_scio_ecoo_pfis_map_Modelo_Classifica_o_Clientes_PF_1663089501748,mode_cdfa_clsr_scio_ecoo_pfis__dll,ACTIVE,Modelo_Classifica_o_Clientes_PF__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,qtd_dia_aces_bnkl_medi__c_fieldmap_qtd_dia_aces_bnkl_medi__c,qtd_dia_aces_bnkl_medi__c,qtd_dia_aces_bnkl_medi__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,cod_faix_segm_digl__c_fieldmap_cod_faix_segm_digl__c,cod_faix_segm_digl__c,cod_faix_segm_digl__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,cod_sgto__c_fieldmap_cod_sgto__c,cod_sgto__c,cod_sgto__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,qtd_dia_aces_mboe_medi__c_fieldmap_qtd_dia_aces_mboe_medi__c,qtd_dia_aces_mboe_medi__c,qtd_dia_aces_mboe_medi__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,id__c_fieldmap_id__c,id__c,id__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,KQ_id__c_fieldmap_KQ_id__c,KQ_id__c,KQ_id__c
cana_mode_digl_pjur_msnl_map_Modelo_Digital_Pessoa_Jur_dica_1662644407361,cana_mode_digl_pjur_msnl__dll,ACTIVE,Modelo_Digital_Pessoa_Jur_dica__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_crdi_merc__c_fieldmap_vlr_sald_crdi_merc__c,vlr_sald_crdi_merc__c,vlr_sald_crdi_merc__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,qtd_tran_crto_debt__c_fieldmap_qtd_tran_crto_debt__c,qtd_tran_crto_debt__c,qtd_tran_crto_debt__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_csgd_itau__c_fieldmap_vlr_sald_csgd_itau__c,vlr_sald_csgd_itau__c,vlr_sald_csgd_itau__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,ind_rend__c_fieldmap_ind_rend__c,ind_rend__c,ind_rend__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_limi_itau_saqu_it__c_fieldmap_vlr_sald_limi_itau_saqu_it__c,vlr_sald_limi_itau_saqu_it__c,vlr_sald_limi_itau_saqu_it__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,idt_egao__c_fieldmap_idt_egao__c,idt_egao__c,idt_egao__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,qtd_tran_crto_cred__c_fieldmap_qtd_tran_crto_cred__c,qtd_tran_crto_cred__c,qtd_tran_crto_cred__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_csgd_merc__c_fieldmap_vlr_sald_csgd_merc__c,vlr_sald_csgd_merc__c,vlr_sald_csgd_merc__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_crdi_itau__c_fieldmap_vlr_sald_crdi_itau__c,vlr_sald_crdi_itau__c,vlr_sald_crdi_itau__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,ind_pose_segu_vida__c_fieldmap_ind_pose_segu_vida__c,ind_pose_segu_vida__c,ind_pose_segu_vida__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_rott_crto_itau__c_fieldmap_vlr_sald_rott_crto_itau__c,vlr_sald_rott_crto_itau__c,vlr_sald_rott_crto_itau__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_crto_merc__c_fieldmap_vlr_sald_crto_merc__c,vlr_sald_crto_merc__c,vlr_sald_crto_merc__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,ind_pose_limi_itau_saqu__c_fieldmap_ind_pose_limi_itau_saqu__c,ind_pose_limi_itau_saqu__c,ind_pose_limi_itau_saqu__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,qtd_tran_crto_cred_crbo__c_fieldmap_qtd_tran_crto_cred_crbo__c,qtd_tran_crto_cred_crbo__c,qtd_tran_crto_cred_crbo__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,ID_c__c_fieldmap_ID_c__c,ID_c__c,ID_c__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,vlr_sald_limi_itau_saqu_me__c_fieldmap_vlr_sald_limi_itau_saqu_me__c,vlr_sald_limi_itau_saqu_me__c,vlr_sald_limi_itau_saqu_me__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,KQ_ID_c__c_fieldmap_KQ_ID_c__c,KQ_ID_c__c,KQ_ID_c__c
mode_info_egao_corn_itau_pfis_map_Modelo_Engajamento_Correntista_1660828326095,mode_info_egao_corn_itau_pfis__dll,ACTIVE,Modelo_Engajamento_Correntista__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,nom_nive_egao_glob__c_fieldmap_nom_nive_egao_glob__c,nom_nive_egao_glob__c,nom_nive_egao_glob__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,nom_sbnl_egao_glob__c_fieldmap_nom_sbnl_egao_glob__c,nom_sbnl_egao_glob__c,nom_sbnl_egao_glob__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,num_ordn_nive_egao_glob__c_fieldmap_num_ordn_nive_egao_glob__c,num_ordn_nive_egao_glob__c,num_ordn_nive_egao_glob__c
tbhf9054_egao_glob_clie_pfis_tb_8C844514_map_Modelo_Engajamento_Global_Cliente_PF_1703165925448,tbhf9054_egao_glob_clie_pfis_tb_8C844514__dll,ACTIVE,Modelo_Engajamento_Global_Cliente_PF__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,ID__c_fieldmap_ID__c,ID__c,ID__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,nom_faix_prps_parn_fatu__c_fieldmap_nom_faix_prps_parn_fatu__c,nom_faix_prps_parn_fatu__c,nom_faix_prps_parn_fatu__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,KQ_ID__c_fieldmap_KQ_ID__c,KQ_ID__c,KQ_ID__c
mode_info_esce_parn_fatu_map_Modelo_Escore_ACC_Parcelamento_de_Fatura_1664560698485,mode_info_esce_parn_fatu__dll,ACTIVE,Modelo_Escore_ACC_Parcelamento_de_Fatura__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,DES_CATE_CSUM__c_fieldmap_des_cate_csum__c,DES_CATE_CSUM__c,des_cate_csum__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_ID__c,COD_CHAV_UNIC_RGTO__c,ID__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_ID__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_ID__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,NUM_ORDN_PRVS_CSUM__c_fieldmap_num_ordn_prvs_csum__c,NUM_ORDN_PRVS_CSUM__c,num_ordn_prvs_csum__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_cod_chav_coro_clie__c,COD_CHAV_CORO_CLIE__c,cod_chav_coro_clie__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,KQ_COD_CHAV_CORO_CLIE__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_COD_CHAV_CORO_CLIE__c,KQ_cod_chav_coro_clie__c
tbhf9231_mode_melh_cvsa_rank1_map_Modelo_Info_Melhor_Conversa_Loyalty_1730484079928,tbhf9231_mode_melh_cvsa_rank1__dll,ACTIVE,Modelo_Info_Melhor_Conversa_Loyalty__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,nom_faix_scor_pgto_cont__c_fieldmap_nom_faix_scor_pgto_cont__c,nom_faix_scor_pgto_cont__c,nom_faix_scor_pgto_cont__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,ID__c_fieldmap_ID__c,ID__c,ID__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,KQ_ID__c_fieldmap_KQ_ID__c,KQ_ID__c,KQ_ID__c
mode_info_prps_pgto_cont_map_Modelo_Info_Propens_o_Pague_Contas_1664557831280,mode_info_prps_pgto_cont__dll,ACTIVE,Modelo_Info_Propens_o_Pague_Contas__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9170_mode_melh_cana_v2_map_Modelo_Melhor_Canal_1738338060210,tbhf9170_mode_melh_cana_v2__dll,ACTIVE,Modelo_Melhor_Canal__dlm,nom_otmz_test_clie_pmro_cana__c_fieldmap_NOM_OTMZ_TEST_CLIE_PMRO_CANA__c,nom_otmz_test_clie_pmro_cana__c,NOM_OTMZ_TEST_CLIE_PMRO_CANA__c
tbhf9170_mode_melh_cana_v2_map_Modelo_Melhor_Canal_1738338060210,tbhf9170_mode_melh_cana_v2__dll,ACTIVE,Modelo_Melhor_Canal__dlm,nom_otmz_atrc_clie_tcro_cana__c_fieldmap_NOM_OTMZ_ATRC_CLIE_TCRO_CANA__c,nom_otmz_atrc_clie_tcro_cana__c,NOM_OTMZ_ATRC_CLIE_TCRO_CANA__c
tbhf9170_mode_melh_cana_v2_map_Modelo_Melhor_Canal_1738338060210,tbhf9170_mode_melh_cana_v2__dll,ACTIVE,Modelo_Melhor_Canal__dlm,nom_otmz_atrc_clie_pmro_cana__c_fieldmap_NOM_OTMZ_ATRC_CLIE_PMRO_CANA__c,nom_otmz_atrc_clie_pmro_cana__c,NOM_OTMZ_ATRC_CLIE_PMRO_CANA__c
tbhf9170_mode_melh_cana_v2_map_Modelo_Melhor_Canal_1738338060210,tbhf9170_mode_melh_cana_v2__dll,ACTIVE,Modelo_Melhor_Canal__dlm,nom_otmz_test_clie_sgnd_cana__c_fieldmap_NOM_OTMZ_TEST_CLIE_SGND_CANA__c,nom_otmz_test_clie_sgnd_cana__c,NOM_OTMZ_TEST_CLIE_SGND_CANA__c
tbhf9170_mode_melh_cana_v2_map_Modelo_Melhor_Canal_1738338060210,tbhf9170_mode_melh_cana_v2__dll,ACTIVE,Modelo_Melhor_Canal__dlm,nom_clsr_dgtl__c_fieldmap_NOM_CLSR_DGTL__c,nom_clsr_dgtl__c,NOM_CLSR_DGTL__c
